,listing_id,counts
18135,35653271,6
15198,31025138,6
7701,19504077,6
7727,19557084,6
17784,34976789,6
17290,34031299,6
9653,22036764,6
14963,30734508,6
18172,35701263,6
11462,24400422,6
11461,24400100,6
9201,21639798,6
15124,30943639,6
13666,28869447,6
11179,23886910,6
14401,30017797,6
17940,35241859,6
9381,21830839,6
5904,16398892,6
4924,14786526,6
16025,32276842,6
16027,32283820,6
13069,27771387,6
6260,16887960,6
10527,22999571,6
14409,30021740,6
15578,31569324,6
8208,20430151,6
7707,19508380,6
14683,30353517,6
131,529321,6
4818,14393449,6
2243,7688053,6
18142,35662862,6
15452,31366506,6
13661,28861441,6
8930,21400582,6
18801,37057739,6
132,529339,6
16513,32841678,6
16896,33398694,6
15372,31266216,6
8056,20140048,6
15071,30875218,6
15817,31967529,6
17902,35173524,6
16021,32273897,6
18615,36607214,6
16869,33350590,6
9751,22130741,6
6282,16932796,6
10553,23042919,6
14011,29449667,6
16321,32643053,6
18019,35392377,6
14006,29445410,6
15008,30797821,6
2180,7460155,6
18476,36243314,6
15110,30936733,6
18407,36118716,6
18284,35881890,6
4859,14557580,6
15645,31676083,6
6248,16873495,6
9209,21649458,6
13692,28915685,6
7140,18498792,6
9366,21815258,6
10098,22422314,6
12266,26035345,6
5935,16429219,6
12243,25979998,6
12567,26705810,6
12366,26259714,6
6123,16691002,6
18534,36391584,6
10906,23532379,6
147,603007,6
4419,13417604,6
1941,6648028,6
17014,33591516,6
10935,23582321,6
12585,26756635,6
1234,4696092,6
2222,7643606,6
7558,19211351,6
4461,13516799,6
17028,33616018,6
17125,33727214,6
13854,29189735,6
4167,12834881,6
10912,23547604,6
7435,18965935,6
17123,33725877,6
18226,35776960,6
17809,35021460,6
9659,22048967,6
14350,29952503,6
12572,26722544,6
12571,26722061,6
16284,32599515,6
12840,27344030,6
7569,19226233,6
16999,33565864,6
15935,32119490,6
15930,32113376,6
17626,34667768,6
4446,13473153,6
12831,27325880,6
18157,35687195,6
2225,7653187,6
18999,37584089,6
15114,30939128,6
14527,30158691,6
12558,26691577,6
13761,29015734,6
1607,5606625,6
4434,13442772,6
3143,9959842,6
11342,24163653,6
16670,33049180,6
4429,13437041,6
4380,13336165,6
15676,31721780,6
13783,29054599,6
15244,31077490,6
2537,8596572,6
4326,13209784,6
8874,21348342,6
2302,7889163,6
8871,21347099,6
2648,8847414,6
274,1009543,6
10313,22674363,6
1614,5618563,6
4224,12953081,6
9577,21980266,6
17104,33699543,6
12736,27137156,6
17995,35351646,6
10285,22635018,6
2642,8834246,6
18506,36311315,6
6088,16639303,6
16445,32750622,6
10299,22654547,6
16436,32745681,6
4211,12923728,6
15871,32048860,6
12625,26847117,6
13832,29137107,6
10338,22709008,6
1190,4582750,6
6111,16676910,6
4194,12891408,6
10334,22705153,6
4365,13300363,6
17043,33621960,6
18391,36078010,6
4200,12905181,6
4359,13285165,6
12641,26902043,6
12768,27188798,6
11323,24140853,6
15585,31572421,6
17052,33643790,6
14773,30455048,6
4342,13253049,6
12763,27181270,6
13788,29069646,6
15243,31076871,6
17060,33664750,6
7575,19233615,6
16993,33562930,6
1601,5583938,6
15116,30939993,6
9337,21776691,6
18822,37094569,6
18053,35471082,6
2524,8545947,6
9334,21774978,6
7336,18827864,6
9776,22163499,6
3161,9982806,6
1118,4366691,6
15686,31730491,6
4023,12350589,6
2289,7847695,6
14708,30382711,6
18574,36501341,6
16953,33499279,6
16486,32793857,6
12928,27512135,6
7634,19363701,6
8160,20347651,6
16416,32724546,6
18837,37130619,6
17913,35197280,6
4011,12300678,6
12408,26319040,6
7320,18796642,6
10180,22509675,6
4682,14085194,6
18493,36283561,6
17792,34982307,6
4675,14064799,6
18583,36528305,6
9228,21668326,6
12954,27548034,6
13938,29338387,6
16944,33480735,6
1604,5594520,6
17204,33883481,6
17984,35326436,6
18106,35593690,6
13931,29322072,6
12394,26306061,6
17977,35321616,6
4648,13959175,6
18105,35590206,6
18576,36505335,6
15970,32173943,6
17200,33880562,6
4600,13834495,6
7345,18832685,6
1952,6685321,6
3101,9885169,6
12873,27415429,6
10898,23519888,6
14716,30403482,6
18168,35697527,6
6574,17499131,6
11355,24189341,6
1242,4722563,6
13740,28988251,6
17166,33811602,6
12510,26542841,6
14721,30405231,6
8105,20223046,6
9813,22193675,6
4503,13607421,6
2210,7587801,6
2229,7665500,6
9811,22192893,6
4114,12684480,6
16423,32726964,6
4475,13549228,6
16425,32728023,6
15852,32026043,6
17617,34654845,6
15258,31090728,6
4080,12567608,6
15961,32171369,6
18569,36490968,6
9558,21954861,6
18281,35862471,6
11369,24211677,6
15848,32025511,6
18215,35769999,6
9325,21770185,6
15959,32170083,6
4042,12407010,6
16313,32639109,6
4045,12420537,6
13912,29295576,6
18835,37127872,6
3155,9980278,6
4561,13754561,6
15952,32156857,6
11365,24209105,6
12891,27441573,6
18138,35657858,6
17615,34654519,6
15074,30888999,6
17291,34031902,6
5843,16328527,6
5390,15747787,6
11014,23672801,6
5412,15774674,6
15327,31197319,6
6948,18130973,6
15329,31208350,6
17447,34324358,6
6952,18142445,6
11855,25056823,6
1585,5562438,6
8004,20022685,6
14154,29637391,6
14626,30278018,6
11865,25070374,6
18434,36158925,6
5380,15733554,6
16607,32972089,6
18435,36162100,6
11871,25085945,6
17431,34304192,6
3508,10834585,6
17454,34345295,6
6748,17784479,6
104,458182,6
5452,15856353,6
14171,29663273,6
5462,15872093,6
1425,5155933,6
11798,24947445,6
1560,5502901,6
14169,29662589,6
6490,17325412,6
19006,37606054,6
16622,32991075,6
17486,34400657,6
14882,30570614,6
6493,17333813,6
16747,33171424,6
418,1656742,6
9065,21516667,6
14252,29827775,6
11563,24580431,6
9966,22312461,6
11092,23778785,6
16753,33174431,6
3510,10836749,6
15340,31226396,6
192,792570,6
14636,30294771,6
15029,30809392,6
9019,21479901,6
1788,6157660,6
11920,25202447,6
3572,10997982,6
1458,5232429,6
9015,21478490,6
1459,5234911,6
8678,21083506,6
13602,28765019,6
15078,30893084,6
10663,23189103,6
1517,5434797,6
5287,15557718,6
2003,6825376,6
5793,16276029,6
15702,31771485,6
11125,23827165,6
18081,35530307,6
6340,17016669,6
17395,34242326,6
11914,25192406,6
6355,17029911,6
5320,15633816,6
5359,15693639,6
3524,10865271,6
2977,9656062,6
5349,15669252,6
13580,28730234,6
15476,31400064,6
3534,10888138,6
2825,9330126,6
7853,19753375,6
11894,25141274,6
5341,15654028,6
15599,31596775,6
5339,15652533,6
1522,5446575,6
14874,30566022,6
5772,16257951,6
9433,21855400,6
13588,28739333,6
5323,15635089,6
9460,21884605,6
1844,6352378,6
15160,30998479,6
1437,5194806,6
6428,17190859,6
16201,32499707,6
3313,10301587,6
6861,17981514,6
6819,17910228,6
9914,22287501,6
7951,19958339,6
9476,21891810,6
18689,36787774,6
16706,33119740,6
6886,18023685,6
13528,28623730,6
16709,33120540,6
5555,16005502,6
8593,20998040,6
8289,20591356,6
17532,34478915,6
14911,30678240,6
3320,10318885,6
16176,32453544,6
16694,33101164,6
9480,21898461,6
9087,21540767,6
5589,16054474,6
6453,17245566,6
6836,17937005,6
15496,31446312,6
18696,36812117,6
595,2194121,6
315,1178955,6
13495,28574677,6
118,491993,6
6826,17913533,6
16684,33078111,6
2097,7181191,6
17752,34907498,6
2040,6976634,6
3292,10256378,6
11615,24662035,6
11659,24720413,6
16203,32500842,6
17539,34487158,6
6824,17913379,6
7946,19953543,6
13448,28498994,6
16154,32425228,6
6782,17850432,6
11077,23771753,6
6902,18048299,6
5500,15929084,6
15734,31818929,6
14182,29672469,6
864,3294190,6
6784,17851104,6
16160,32430272,6
14180,29670882,6
17745,34876069,6
16718,33126306,6
17500,34422659,6
14179,29669105,6
17558,34546327,6
871,3336347,6
2959,9621623,6
17744,34874825,6
17742,34872016,6
8571,20972407,6
9948,22308721,6
14595,30239719,6
14192,29698482,6
3358,10412529,6
13424,28467583,6
14200,29709307,6
11718,24788708,6
6480,17303037,6
13445,28498930,6
18995,37572373,6
11725,24807386,6
17768,34941810,6
17555,34523970,6
9928,22295641,6
8574,20982192,6
9703,22084973,6
16637,33003775,6
11074,23758218,6
9083,21531877,6
6418,17161684,6
16729,33141702,6
14903,30615898,6
15732,31816145,6
17515,34448565,6
11955,25267357,6
8863,21328768,6
6338,17016408,6
16809,33257055,6
11999,25365913,6
11492,24475265,6
15355,31240551,6
15787,31914595,6
955,3713797,6
5838,16327563,6
11995,25361170,6
14434,30051034,6
10593,23095374,6
5065,15102985,6
12061,25495986,6
10993,23650180,6
9161,21610110,6
14049,29501436,6
17331,34099675,6
13244,28122427,6
11989,25340510,6
18858,37196432,6
2371,8134733,6
10041,22362209,6
14072,29528739,6
5227,15458928,6
13617,28791843,6
12057,25490897,6
9421,21853174,6
3198,10089323,6
18630,36640433,6
10068,22392155,6
3623,11169073,6
10033,22358280,6
2170,7420885,6
3025,9737287,6
6330,17015238,6
16106,32364792,6
11488,24460860,6
13177,28016735,6
17891,35162218,6
15771,31888354,6
14269,29860427,6
14076,29535264,6
10987,23637361,6
14081,29543989,6
11505,24480752,6
10992,23650141,6
16851,33320182,6
12008,25389176,6
7078,18376378,6
7762,19625770,6
10040,22361617,6
3700,11401172,6
8224,20460551,6
2596,8723418,6
12003,25382904,6
11491,24462350,6
5193,15387735,6
18113,35614383,6
9872,22248578,6
14653,30304564,6
8020,20055369,6
18005,35368538,6
18650,36692658,6
3622,11168204,6
14043,29492860,6
5144,15275258,6
794,2982188,6
15518,31476371,6
2168,7419846,6
8685,21098039,6
11160,23869950,6
8992,21453124,6
9677,22054454,6
8700,21111534,6
16841,33299394,6
15520,31477331,6
17837,35072585,6
1647,5719869,6
7097,18416315,6
3619,11146712,6
17327,34096990,6
959,3760890,6
9169,21613250,6
16801,33251566,6
18649,36685842,6
5267,15534286,6
11513,24480957,6
10644,23157595,6
3669,11304517,6
15698,31761722,6
9079,21528892,5
2844,9375070,5
1233,4695869,5
6261,16888139,5
11178,23886600,5
17628,34669505,5
13176,28014642,5
17142,33759975,5
17525,34455903,5
17834,35069423,5
2228,7664906,5
12846,27351486,5
10251,22602225,5
17128,33731568,5
456,1802291,5
1842,6350249,5
8107,20233108,5
14477,30109599,5
14777,30468406,5
9890,22264863,5
6139,16707278,5
13771,29035828,5
16378,32670549,5
17524,34454675,5
17510,34433911,5
18411,36119598,5
16428,32728558,5
8429,20781007,5
3366,10440278,5
9173,21616250,5
13665,28868718,5
17132,33748340,5
14839,30520812,5
7725,19554209,5
7929,19914104,5
13541,28650818,5
13417,28446895,5
17133,33749339,5
3259,10195741,5
18042,35441688,5
18277,35857442,5
14452,30077888,5
13627,28813010,5
6127,16694280,5
3686,11364071,5
14505,30133670,5
14781,30469923,5
9174,21616438,5
13102,27860773,5
13413,28442083,5
8463,20835319,5
6135,16703880,5
13531,28626406,5
17120,33723781,5
10257,22604166,5
6514,17369609,5
10071,22393470,5
17105,33700029,5
2474,8412000,5
3134,9956708,5
17549,34513629,5
12749,27151937,5
9094,21542705,5
492,1926575,5
7536,19168104,5
1326,4917642,5
7751,19610101,5
15087,30910704,5
8877,21349919,5
18464,36218174,5
11059,23736525,5
177,715788,5
6442,17225401,5
1441,5196283,5
7754,19611196,5
13512,28595837,5
13789,29069823,5
4251,13035631,5
17848,35093377,5
6459,17261424,5
3737,11484052,5
13647,28845156,5
1467,5280059,5
11043,23729990,5
15879,32049984,5
11291,24091562,5
6090,16640815,5
15086,30909162,5
17835,35070021,5
12723,27113891,5
13499,28587094,5
18739,36921484,5
17096,33694075,5
17097,33694171,5
10283,22634632,5
14417,30028552,5
17109,33701904,5
16339,32646044,5
18255,35844754,5
17298,34046314,5
9250,21687374,5
4180,12855734,5
16345,32647115,5
7584,19256708,5
13781,29045361,5
17529,34463805,5
18423,36147502,5
18072,35508669,5
10989,23639223,5
18038,35438630,5
3327,10341476,5
17124,33726074,5
17554,34517844,5
3330,10347311,5
6122,16690772,5
19028,37673046,5
2287,7846063,5
1815,6277130,5
9857,22232386,5
17301,34050457,5
7967,19978329,5
13653,28847078,5
17591,34593796,5
10081,22405419,5
15717,31802268,5
9185,21625539,5
10983,23634451,5
2635,8822993,5
15287,31139552,5
8884,21361307,5
17112,33719842,5
12778,27216617,5
13467,28546275,5
4196,12892673,5
3775,11596522,5
2248,7722122,5
9918,22293640,5
14774,30457019,5
3708,11421521,5
17972,35317242,5
17597,34609344,5
15855,32026930,5
18041,35441586,5
2372,8136319,5
10135,22467138,5
15557,31542349,5
11224,23963581,5
18414,36122641,5
10998,23653409,5
113,479472,5
17853,35096134,5
6523,17394180,5
10172,22497163,5
2580,8703859,5
13587,28735062,5
6336,17016169,5
17846,35078957,5
14872,30564668,5
3232,10127911,5
15766,31871968,5
16396,32699124,5
11131,23831549,5
19119,37925835,5
6195,16785794,5
2358,8070384,5
15345,31234022,5
3640,11227038,5
13231,28110800,5
18149,35674499,5
9615,22002351,5
17256,33959948,5
3738,11485234,5
12939,27531161,5
15079,30894344,5
6332,17015827,5
16411,32717102,5
17856,35099425,5
3875,11903732,5
6550,17452475,5
9033,21490006,5
13317,28265085,5
15757,31861292,5
12945,27533985,5
14804,30490738,5
18261,35846734,5
3980,12215321,5
16318,32642399,5
3685,11364057,5
2109,7214755,5
9601,22000499,5
13705,28924068,5
19120,37929447,5
18927,37404530,5
7675,19446932,5
9839,22214709,5
15824,31987560,5
10150,22473287,5
18412,36119949,5
17377,34218557,5
17239,33942602,5
18082,35530759,5
10021,22348909,5
16369,32668923,5
17963,35294468,5
15377,31267497,5
13006,27639141,5
13264,28187983,5
3608,11107348,5
3618,11146690,5
6351,17028135,5
3592,11051531,5
3588,11044202,5
15385,31275540,5
9224,21666584,5
1891,6454272,5
17947,35266605,5
6214,16830839,5
17388,34233663,5
17251,33947691,5
15563,31544642,5
3958,12158286,5
15825,31990688,5
9213,21650349,5
10167,22491291,5
2306,7902535,5
18885,37262787,5
17970,35316081,5
8915,21386807,5
3943,12133928,5
1714,5909172,5
18311,35919313,5
4013,12327822,5
17435,34316214,5
2262,7764040,5
11250,23998276,5
17820,35051768,5
3839,11805006,5
10207,22536277,5
8994,21458743,5
1246,4738665,5
1311,4869900,5
1250,4755207,5
17263,33972287,5
1253,4760239,5
10204,22534856,5
12890,27441378,5
3417,10550795,5
9240,21672934,5
10947,23596508,5
13734,28976169,5
7610,19319070,5
3421,10572131,5
18258,35846020,5
15302,31160408,5
18395,36084872,5
3402,10524976,5
14895,30592590,5
15857,32027646,5
12855,27380114,5
12856,27382529,5
10940,23586082,5
7599,19298301,5
7918,19884138,5
13667,28869587,5
18762,36982542,5
17162,33807067,5
15811,31963996,5
16422,32726880,5
15736,31820703,5
14404,30019162,5
6321,17000160,5
17941,35244589,5
2115,7244666,5
3398,10507682,5
14946,30719116,5
17350,34158345,5
2863,9420921,5
4051,12469746,5
13057,27760475,5
11101,23794141,5
13723,28955520,5
18747,36950255,5
13722,28950096,5
3475,10716709,5
7704,19507448,5
15328,31205046,5
17957,35289942,5
18749,36951377,5
17259,33970021,5
9884,22256219,5
2610,8770040,5
13344,28314373,5
17439,34317393,5
18410,36119396,5
9869,22245500,5
10125,22454128,5
6186,16773479,5
1619,5631025,5
3160,9982613,5
15564,31546604,5
17468,34377720,5
15814,31964436,5
12904,27467388,5
16311,32631255,5
14886,30574938,5
13,68482,5
3655,11262362,5
17470,34379546,5
14398,30014720,5
4038,12391829,5
12917,27495248,5
17192,33860596,5
7902,19840484,5
9657,22041844,5
9129,21581094,5
9971,22315333,5
15356,31240668,5
269,999305,5
18881,37256065,5
4003,12275866,5
18182,35718414,5
17083,33687750,5
3029,9739502,5
5846,16337961,5
1981,6755721,5
19073,37817403,5
5037,15044298,5
9402,21841278,5
18616,36609548,5
18200,35743850,5
1494,5363839,5
982,3875560,5
19079,37839413,5
8714,21130828,5
17705,34820850,5
5837,16326603,5
18199,35743747,5
12111,25634485,5
16557,32908589,5
14666,30324231,5
14668,30324998,5
12122,25653215,5
7107,18432958,5
5020,15009684,5
16547,32901116,5
15455,31368609,5
12131,25690565,5
7111,18448797,5
16057,32319897,5
15187,31012028,5
12144,25738389,5
8735,21164693,5
4993,14965982,5
1003,4001156,5
12079,25524045,5
5077,15135865,5
18132,35650496,5
15636,31652806,5
9736,22108837,5
12016,25409397,5
11502,24480670,5
17706,34821330,5
18198,35742212,5
7023,18280991,5
8690,21098953,5
3016,9718690,5
16571,32924682,5
14069,29524955,5
2441,8346696,5
12035,25456738,5
12036,25458659,5
5140,15261470,5
16843,33315329,5
17778,34956567,5
10850,23441272,5
18643,36676733,5
16562,32920286,5
2913,9550397,5
18637,36672388,5
2440,8343240,5
17870,35121296,5
5104,15187765,5
5101,15185459,5
10604,23109153,5
5094,15172116,5
15017,30802276,5
18628,36638490,5
14655,30307864,5
11471,24428982,5
16870,33351350,5
6710,17721662,5
4812,14375924,5
12245,25983234,5
10511,22974167,5
4877,14618554,5
16003,32230184,5
6681,17674150,5
17689,34792836,5
2490,8474988,5
15199,31025751,5
8519,20907679,5
1543,5499385,5
15646,31676252,5
12271,26050812,5
11047,23732555,5
9362,21806440,5
16507,32829039,5
14285,29885484,5
18712,36854786,5
5952,16454895,5
18943,37462295,5
5957,16458362,5
7265,18691938,5
15439,31360728,5
12313,26136565,5
12316,26138166,5
18592,36547283,5
15060,30850203,5
9350,21792086,5
1089,4270358,5
4733,14202785,5
1093,4272434,5
3052,9797404,5
18599,36575542,5
7139,18494134,5
16539,32880043,5
10551,23042592,5
16874,33355307,5
2436,8330121,5
10545,23023406,5
18307,35918408,5
6708,17720087,5
16540,32881928,5
19004,37603562,5
10535,23006049,5
18604,36580833,5
3041,9765587,5
4940,14832179,5
16878,33362187,5
16880,33372072,5
15448,31364952,5
4893,14679049,5
17787,34978486,5
1505,5385561,5
1974,6748696,5
9533,21940356,5
3045,9778602,5
16016,32271609,5
10866,23471821,5
16533,32875709,5
10525,22990344,5
15121,30941449,5
10870,23486780,5
5919,16410157,5
18948,37465715,5
12234,25958993,5
16816,33265364,5
3007,9703629,5
11509,24480851,5
16155,32425654,5
9467,21885824,5
17771,34947930,5
16233,32548362,5
15620,31626910,5
2149,7369584,5
5493,15921890,5
11762,24894251,5
9465,21885418,5
5710,16197535,5
16739,33155667,5
14606,30259144,5
11772,24902883,5
16159,32429830,5
11777,24914870,5
16628,32993536,5
6806,17893725,5
2740,9082361,5
10719,23259986,5
16743,33168943,5
8563,20968234,5
11799,24947464,5
11800,24947469,5
18121,35618610,5
10713,23242186,5
15143,30967344,5
14610,30261970,5
11568,24589167,5
5447,15845365,5
2131,7295055,5
11824,24993862,5
16229,32535702,5
9468,21886927,5
18369,36041601,5
16707,33120079,5
11626,24679516,5
9487,21903636,5
14577,30232853,5
8303,20599196,5
5629,16103532,5
16212,32505391,5
17756,34912593,5
2296,7875289,5
10775,23341827,5
18690,36788986,5
9482,21899895,5
6855,17969437,5
6859,17980749,5
11684,24740005,5
18682,36769423,5
6808,17894916,5
5547,15986077,5
18183,35718468,5
11706,24767488,5
2456,8376313,5
15505,31453952,5
16716,33125394,5
17767,34934212,5
5531,15960717,5
2952,9614642,5
11728,24809194,5
16168,32448715,5
16635,33001441,5
8573,20973950,5
5514,15943993,5
2765,9159118,5
16240,32552834,5
938,3629608,5
11521,24498099,5
5310,15603060,5
18295,35893215,5
17872,35126775,5
14259,29837219,5
16785,33223815,5
11530,24505652,5
10665,23191876,5
16116,32369382,5
11939,25238199,5
11940,25238811,5
17777,34954340,5
18790,37029892,5
2992,9696830,5
10657,23176373,5
17717,34841641,5
14116,29597257,5
914,3537489,5
2002,6825314,5
2995,9697912,5
15470,31396484,5
14560,30208320,5
16580,32942012,5
5804,16289878,5
18655,36706087,5
15138,30962777,5
10645,23157993,5
11978,25310049,5
5234,15471666,5
11511,24480894,5
18955,37474475,5
19023,37659947,5
5316,15619930,5
5744,16225905,5
8261,20549189,5
14617,30270543,5
1780,6137886,5
17982,35324829,5
885,3404393,5
6942,18125804,5
8265,20558310,5
16763,33194503,5
2012,6853930,5
18189,35725692,5
8328,20643734,5
6955,18143516,5
2009,6841473,5
5383,15738331,5
5381,15737004,5
5367,15719176,5
8333,20659271,5
900,3459210,5
14629,30281194,5
5759,16242910,5
14137,29630835,5
16774,33200193,5
6740,17779471,5
5762,16243366,5
11891,25139570,5
6962,18160819,5
8259,20546091,5
11904,25166197,5
19081,37840465,5
8258,20541981,5
14632,30292905,5
12329,26150264,5
10556,23043747,5
11701,24763952,5
15222,31047791,5
17652,34723747,5
18219,35773043,5
18523,36354825,5
6058,16590374,5
14744,30426964,5
15409,31303932,5
1146,4440393,5
14325,29930525,5
17642,34698861,5
10400,22796558,5
18729,36889847,5
16458,32765684,5
13905,29286706,5
13831,29136915,5
15898,32073788,5
18526,36359765,5
4540,13706026,5
17050,33628538,5
14986,30767907,5
1152,4476978,5
15410,31315646,5
9315,21755089,5
4563,13755843,5
11315,24127353,5
13900,29269852,5
